scenario,seed,episode,service_level,total_cost,scri_viol
S1,0,607,0.12770485987938984,5245.0,0
S1,0,608,0.15443241075010028,4563.0,0
S1,0,609,0.1347068145800317,4680.4,0
S1,0,610,0.10311020960108182,5628.0,0
S1,0,611,0.13861055444221776,5645.0,3
S1,0,612,0.13262599469496023,5659.0,2
S1,0,613,0.10634588563458856,5468.0,5
S1,0,614,0.1052819414703783,5326.0,3
S1,0,615,0.09291338582677165,6037.0,0
S1,0,616,0.12741172187841282,5126.0,0
S1,0,617,0.1250845165652468,5603.0,6
S1,0,618,0.13357400722021662,5212.0,4
S1,0,619,0.09681654085986216,5906.0,8
S1,0,620,0.10509440684004275,5296.0,1
S1,0,621,0.07689735874289536,5724.0,0
S1,0,622,0.1266255989048597,5571.0,8
S1,0,623,0.1056338028169014,5392.0,1
S1,0,624,0.17517704062616474,4983.0,5
S1,0,625,0.12746858168761221,5203.2,1
S1,0,626,0.1974826388888889,4185.8,4
S1,0,627,0.15444015444015444,5265.0,0
S1,0,628,0.16660283416315588,4886.9,4
S1,0,629,0.18394648829431437,4919.0,1
S1,0,630,0.18368846436443792,4941.0,0
S1,0,631,0.19687964338781574,4892.0,3
S1,0,632,0.16610738255033558,5468.7,1
S1,0,633,0.17457627118644067,5402.0,0
S1,0,634,0.17990737442109014,5196.0,5
S1,0,635,0.17764746464298034,5275.0,2
S1,0,636,0.18243785084202085,4590.0,3
S1,0,637,0.18917896329928113,4823.0,3
S1,0,638,0.17074047447879223,5106.0,0
S1,0,639,0.18696397941680962,5282.0,1
S1,0,640,0.1719986240110079,5396.0,4
S1,0,641,0.16338655774229485,5033.0,4
S1,0,642,0.1908256880733945,4927.0,0
S1,0,643,0.20202020202020202,4547.0,6
S1,0,644,0.18053097345132743,5137.4,1
S1,0,645,0.15195137555982086,5854.0,5
S1,0,646,0.1491786791820315,5598.0,5
S1,0,647,0.16607142857142856,5172.0,0
S1,0,648,0.1820054945054945,5301.1,1
S1,0,649,0.1623134328358209,4942.5,2
S1,0,650,0.18468770987239758,5383.0,0
S1,0,651,0.17895109851169383,5211.0,4
S1,0,652,0.1304631441617743,5729.0,1
S1,0,653,0.16321516321516322,5190.0,0
S1,0,654,0.14747191011235955,5303.0,3
S1,0,655,0.1250446588067167,5235.0,1
S1,0,656,0.09837177747625508,5598.0,1
S1,0,657,0.08196721311475409,5678.0,7
S1,0,658,0.1349911190053286,5222.0,0
S1,0,659,0.13737231419513912,5395.0,8
S1,0,660,0.10432190760059612,5235.0,12
S1,0,661,0.07720588235294118,5207.0,1
S1,0,662,0.10796221322537113,5575.0,0
S1,0,663,0.11488340192043896,5529.0,3
S1,0,664,0.1669484361792054,4334.0,2
S1,0,665,0.1545253863134658,4993.8,0
S1,0,666,0.14523556500177118,5258.0,3
S1,0,667,0.14988897113249444,4996.2,1
S1,0,668,0.15972720746590094,5094.0,0
S1,0,669,0.11196524064171123,5676.0,4
S1,0,670,0.14243614931237722,5635.0,0
S1,0,671,0.14300482425913164,5366.4,0
S1,0,672,0.19426289034132171,4931.7,0
S1,0,673,0.1921641791044776,4822.0,0
S1,0,674,0.1790586630286494,5342.4,0
S1,0,675,0.16334808259587022,4980.7,1
S1,0,676,0.1818805765271105,5300.0,0
S1,0,677,0.16378012048192772,4949.0,5
S1,0,678,0.16936936936936936,5124.0,2
S1,0,679,0.14581869290231905,5359.0,5
S1,0,680,0.1498422712933754,4704.0,2
S1,0,681,0.17944843218738193,4841.0,0
S1,0,682,0.15050752537626882,5281.0,0
S1,0,683,0.1856946354883081,5364.6,6
S1,0,684,0.16709988860007427,4983.0,2
S1,0,685,0.20461309523809523,4818.8,0
S1,0,686,0.14470548178413348,5546.0,6
S1,0,687,0.20618556701030927,4715.0,2
S1,0,688,0.20695040999609526,4679.0,3
S1,0,689,0.19147398843930635,5098.0,5
S1,0,690,0.17253904831093353,5063.0,2
S1,0,691,0.17676767676767677,5372.8,0
S1,0,692,0.20849571317225254,4609.7,0
S1,0,693,0.16921575008135373,5703.0,3
S1,0,694,0.17363344051446947,5732.0,3
S1,0,695,0.1811175337186898,4832.0,8
S1,0,696,0.16450822541127055,5276.0,0
S1,0,697,0.1601791250430589,5438.0,8
S1,0,698,0.1458397298127111,6061.0,2
S1,0,699,0.18724279835390947,4392.1,0
S1,0,700,0.1723543605653223,5319.0,0
S1,0,701,0.17253044654939106,5439.0,1
S1,0,702,0.17804154302670624,4954.0,3
S1,0,703,0.19536903039073805,5026.1,2
S1,0,704,0.15171948752528658,5439.0,0
S1,0,705,0.18695014662756598,5024.1,5
S1,0,706,0.10040160642570281,6126.0,0
S1,0,707,0.1596732268845154,4953.0,1
S1,0,708,0.17506252232940336,5136.3,3
S1,0,709,0.15277316506144137,5619.0,4
S1,0,710,0.18086816720257234,4533.0,0
S1,0,711,0.16556291390728478,5168.0,9
S1,0,712,0.17066085693536673,5010.0,0
S1,0,713,0.15274949083503056,5429.0,0
S1,0,714,0.17355982274741508,4983.0,3
S1,0,715,0.16277128547579298,4394.0,0
S1,0,716,0.13737231419513912,5320.0,2
S1,0,717,0.1676261429055198,5393.0,0
S1,0,718,0.15669014084507044,5277.0,3
S1,0,719,0.161177295024527,5295.0,3
S1,0,720,0.11631562401760452,6084.0,6
S1,0,721,0.13564560439560439,5476.0,4
S1,0,722,0.1458670988654781,4553.0,0
S1,0,723,0.13071895424836602,5601.0,7
S1,0,724,0.14690632561354994,5393.0,2
S1,0,725,0.15587114651887773,5352.7,2
S1,0,726,0.155570424891268,5540.0,2
S1,0,727,0.15526802218114602,5047.0,3
S1,0,728,0.17633674630261661,4826.0,2
S1,0,729,0.1635079895949461,4964.0,0
S1,0,730,0.15821708063967335,5380.0,0
S1,0,731,0.15294561933534742,4848.0,0
S1,0,732,0.11686443725278677,5314.5,8
S1,0,733,0.10533469249065579,5568.0,0
S1,0,734,0.15907447577729572,5119.0,1
S1,0,735,0.16089965397923875,5292.0,0
S1,0,736,0.1609322974472808,4948.0,0
S1,0,737,0.15090543259557343,5471.0,0
S1,0,738,0.1424821897262842,4941.0,0
S1,0,739,0.12143611404435058,5364.8,2
S1,0,740,0.1404386302424009,4810.1,0
S1,0,741,0.12727272727272726,5692.0,2
S1,0,742,0.1314368023046453,5191.8,1
S1,0,743,0.14344970618734879,5433.0,5
S1,0,744,0.1490066225165563,5043.0,2
S1,0,745,0.15954244431065623,6156.0,4
S1,0,746,0.17299107142857142,4888.0,0
S1,0,747,0.15218126479540076,5501.0,0
S1,0,748,0.18315709969788518,4808.1,0
S1,0,749,0.16112266112266113,5294.0,2
S1,0,750,0.12372634643377002,5163.0,0
S1,0,751,0.20973486347447567,4481.0,0
S1,0,752,0.15204473960153791,5284.0,0
S1,0,753,0.14520443255636226,4886.0,1
S1,0,754,0.15269765863590093,5486.0,3
S1,0,755,0.18994413407821228,4897.0,3
S1,0,756,0.16920152091254753,4922.2,5
S1,0,757,0.1175680214981525,5656.0,4
S1,0,758,0.17194875252865813,5424.0,2
S1,0,759,0.11888586956521739,5535.0,0
S1,0,760,0.1547319179560993,5145.0,2
S1,0,761,0.1637835848362164,5106.0,8
S1,0,762,0.15532544378698224,5086.3,5
S1,0,763,0.17763649962602843,4900.0,2
S1,0,764,0.18930957683741648,4890.0,1
S1,0,765,0.13988399863527806,5509.0,4
S1,0,766,0.12780656303972365,5452.0,3
S1,0,767,0.11143210895583987,4548.0,0
S1,0,768,0.15670553935860057,5135.0,3
S1,0,769,0.14633219308247813,4959.0,2
S1,0,770,0.15608371763036538,5270.0,3
S1,0,771,0.18314296967309965,4590.0,0
S1,0,772,0.1281085154483798,4990.0,3
S1,0,773,0.16378689704823615,5088.0,0
S1,0,774,0.15370018975332067,4932.0,4
S1,0,775,0.16587677725118483,4676.0,3
S1,0,776,0.15387400434467777,5071.0,0
S1,0,777,0.15843270868824533,5452.0,4
S1,0,778,0.14596062457569586,5484.0,1
S1,0,779,0.1854043392504931,4577.2,0
S1,0,780,0.18735806207418623,4846.0,2
S1,0,781,0.1478318002628121,5730.0,5
S1,0,782,0.16614542611415167,4828.0,5
S1,0,783,0.1949813496100373,5295.0,1
S1,0,784,0.20241477272727273,5061.3,0
S1,0,785,0.18931351733899504,5199.0,7
S1,0,786,0.18531228551818807,5265.0,0
S1,0,787,0.1889168765743073,5030.0,1
S1,0,788,0.20930232558139536,4627.0,2
S1,0,789,0.199695701787752,4750.0,0
S1,0,790,0.19010043041606886,5088.0,2
S1,0,791,0.18117295480014942,4886.0,0
S1,0,792,0.14218009478672985,5610.0,7
S1,0,793,0.16827724091969343,5539.0,2
S1,0,794,0.17303297420829253,5578.0,0
S1,0,795,0.17364657814096016,5361.0,1
S1,0,796,0.17533490937746257,4698.0,3
S1,0,797,0.17647058823529413,5267.0,0
S1,0,798,0.19499105545617174,5052.0,1
S1,0,799,0.15558698727015557,5293.0,5
S1,0,800,0.22028104823395367,4663.0,0
S1,0,801,0.18518518518518517,5182.0,5
S1,0,802,0.18768521567336188,5501.0,2
S1,0,803,0.20290394638868206,4799.5,0
S1,0,804,0.20270270270270271,4765.0,0
S1,0,805,0.18724508713385243,4901.0,1
S1,0,806,0.20567375886524822,5047.0,0
S1,0,807,0.16981132075471697,5372.0,3
S1,0,808,0.19430950728660654,5196.0,0
S1,0,809,0.19508913555331314,5403.0,4
S1,0,810,0.2123625331816458,4696.0,0
S1,0,811,0.20050125313283207,5023.0,0
S1,0,812,0.20871475649945076,4889.0,0
S1,0,813,0.18634622082897945,5244.0,5
S1,0,814,0.20118964310706788,5118.0,1
S1,0,815,0.1579466929911155,5640.0,1
S1,0,816,0.17195767195767195,5515.0,1
S1,0,817,0.17599436818021824,5199.0,2
S1,0,818,0.16957689724647415,5423.0,0
S1,0,819,0.1514629948364888,5382.0,1
S1,0,820,0.20352035203520352,4876.0,0
S1,0,821,0.18241517694272164,4989.0,3
S1,0,822,0.15479298769116,4944.2,0
S1,0,823,0.1977726574500768,4690.0,0
S1,0,824,0.13112491373360938,5478.0,3
S1,0,825,0.1814516129032258,5409.0,0
S1,0,826,0.18805309734513273,4926.0,1
S1,0,827,0.14652014652014653,5648.0,3
S1,0,828,0.18298881735005082,5319.0,0
S1,0,829,0.1660696841419733,5609.0,0
S1,0,830,0.1837837837837838,5017.0,0
S1,0,831,0.19010705057216684,4970.0,3
S1,0,832,0.18392857142857144,5052.0,0
S1,0,833,0.1790586630286494,5321.0,1
S1,0,834,0.2007749207467418,5078.6,0
S1,0,835,0.19035532994923857,4983.0,0
S1,0,836,0.1724137931034483,5322.0,0
S1,0,837,0.1538207079060536,5538.0,0
S1,0,838,0.18434055492208287,4814.0,2
S1,0,839,0.1791988756148981,5174.0,0
S1,0,840,0.19458858413639732,4843.0,0
S1,0,841,0.1832262939176426,4876.0,5
S1,0,842,0.17635270541082165,4632.0,5
S1,0,843,0.16777408637873753,5532.0,0
S1,0,844,0.17503302509907528,5578.0,2
S1,0,845,0.16803953871499178,5577.0,0
S1,0,846,0.1741731175228712,5226.0,4
S1,0,847,0.19424460431654678,5037.0,2
S1,0,848,0.19967400162999185,4440.0,1
S1,0,849,0.20267824828085415,4923.0,0
S1,0,850,0.18511301636788777,4679.0,1
S1,0,851,0.15392781316348195,5199.0,0
S1,0,852,0.13780197346036066,5545.0,3
S1,0,853,0.1694915254237288,5231.0,5
S1,0,854,0.1695230998509687,4940.0,2
S1,0,855,0.14290407358738502,5665.0,2
S1,0,856,0.15691402419091205,5625.0,0
S1,0,857,0.1735862562634216,5080.0,0
S1,0,858,0.13451327433628318,5362.1,7
S1,0,859,0.13948497854077252,5184.0,0
S1,0,860,0.1544256120527307,4937.0,4
S1,0,861,0.12050426399703375,5086.0,2
S1,0,862,0.17153996101364521,4762.0,5
S1,0,863,0.14968045745038683,5478.0,0
S1,0,864,0.14705882352941177,5609.0,0
S1,0,865,0.15131360159627535,5606.0,2
S1,0,866,0.13884007029876977,5267.0,0
S1,0,867,0.13781055900621117,4919.0,7
S1,0,868,0.13587891296869625,5416.0,1
S1,0,869,0.19161243673174258,4999.0,1
S1,0,870,0.18365817091454273,4913.0,5
S1,0,871,0.1694008559201141,5165.0,2
S1,0,872,0.17664023071377072,5030.4,0
S1,0,873,0.16047601875225387,5058.0,0
S1,0,874,0.13105639396346305,4743.0,4
S1,0,875,0.12296564195298372,5177.0,0
S1,0,876,0.14882032667876588,5092.0,1
S1,0,877,0.12466307277628032,5618.0,4
S1,0,878,0.12260665099093046,5646.0,2
S1,0,879,0.16475893166840097,5268.0,0
S1,0,880,0.15025906735751296,5332.0,0
S1,0,881,0.18443378827001106,4939.0,3
S1,0,882,0.16001506024096385,4979.1,6
S1,0,883,0.1528460997891778,5351.0,5
S1,0,884,0.16733357584576208,5025.0,0
S1,0,885,0.1652452025586354,5182.2,1
S1,0,886,0.17066085693536673,5030.0,0
S1,0,887,0.17356475300400534,4231.0,11
S1,0,888,0.16779721528025704,5179.1,4
S1,0,889,0.1335940045617465,5740.0,2
S1,0,890,0.1379066478076379,5233.0,0
S1,0,891,0.12306610407876231,5405.0,6
S1,0,892,0.1567509796936231,5191.1,1
S1,0,893,0.16936936936936936,5057.8,0
S1,0,894,0.14166981488477523,4992.8,5
S1,0,895,0.147005444646098,5242.0,10
S1,0,896,0.21517553793884484,4685.0,0
S1,0,897,0.18681318681318682,4942.0,0
S1,0,898,0.14461436170212766,5598.0,0
S1,0,899,0.15378982057854265,5149.0,4
S1,0,900,0.15197060788243152,5530.0,0
S1,0,901,0.1507032819825854,5634.0,8
S1,0,902,0.14597369265319218,5856.0,5
S1,0,903,0.15931766977792083,5731.0,0
S1,0,904,0.15179677819083023,5949.4,1
S1,0,905,0.13061074319352464,5098.0,2
S1,0,906,0.1549243821468093,5114.0,7
S1,0,907,0.13047680412371135,5780.0,0
S1,0,908,0.19935344827586207,5000.0,0
S1,0,909,0.15344827586206897,5377.3,1
S1,0,910,0.17167381974248927,5134.0,3
S1,0,911,0.16748942172073342,5154.0,0
S1,0,912,0.08351101634683725,5355.0,0
S1,0,913,0.13747454175152748,5454.0,0
S1,0,914,0.1421636615811373,5370.0,3
S1,0,915,0.132486388384755,5177.0,2
S1,0,916,0.18188432157148055,4990.0,1
S1,0,917,0.15162860351928117,5035.0,7
S1,0,918,0.15625,5410.0,0
S1,0,919,0.1305627068775285,5205.0,9
S1,0,920,0.11013986013986014,5367.0,0
S1,0,921,0.12385670731707317,4950.5,3
S1,0,922,0.12187195320116997,5836.0,6
S1,0,923,0.13658176448874124,5030.0,0
S1,0,924,0.17384731670445955,4814.0,0
S1,0,925,0.15019905899384728,5143.0,1
S1,0,926,0.1655147326300473,5095.0,3
S1,0,927,0.18653846153846154,4677.0,0
S1,0,928,0.14800952705001702,5490.0,3
S1,0,929,0.14458641560188298,5505.0,0
S1,0,930,0.16962220508866616,4720.0,1
S1,0,931,0.12100677637947725,5795.0,0
S1,0,932,0.15547703180212014,5232.0,3
S1,0,933,0.11969904240766074,5505.0,2
S1,0,934,0.10197027307293467,5468.0,0
S1,0,935,0.1504035216434336,5189.0,10
S1,0,936,0.14573587621446563,5130.0,0
S1,0,937,0.14768683274021352,5162.0,0
S1,0,938,0.07789317507418397,5164.0,0
S1,0,939,0.13485477178423236,4507.0,1
S1,0,940,0.11367942402425162,4960.0,1
S1,0,941,0.14472290857747971,5238.0,0
S1,0,942,0.13939838591342626,5044.0,0
S1,0,943,0.14558058925476602,5417.0,5
S1,0,944,0.16073478760045926,4858.0,4
S1,0,945,0.14149335151721787,5483.0,0
S1,0,946,0.15767230169050714,5634.0,0
S1,0,947,0.13049223653782624,5626.0,0
S1,0,948,0.15756302521008403,5320.2,4
S1,0,949,0.13904134650567143,5058.0,0
S1,0,950,0.1497566454511419,4914.0,0
S1,0,951,0.15733626051957555,5013.0,0
S1,0,952,0.12824675324675325,5782.0,3
S1,0,953,0.1672661870503597,5082.0,1
S1,0,954,0.1455026455026455,4911.0,2
S1,0,955,0.13651877133105803,5434.3,0
S1,0,956,0.12266928361138371,5781.0,5
S1,0,957,0.13929859062602426,5654.0,0
S1,0,958,0.09769713886950454,5499.0,4
S1,0,959,0.1315265045834994,4695.0,2
S1,0,960,0.11389521640091116,5015.0,5
S1,0,961,0.10340226817878585,5728.0,3
S1,0,962,0.12111352133044107,5179.0,0
S1,0,963,0.11065006915629322,5436.0,0
S1,0,964,0.1176948051948052,4765.0,9
S1,0,965,0.1129842180774749,5238.0,0
S1,0,966,0.1286231884057971,5222.0,3
S1,0,967,0.16042780748663102,5179.1,1
S1,0,968,0.20589346429920666,4826.0,5
S1,0,969,0.17937944408532644,5650.0,1
S1,0,970,0.16945925361766945,4804.0,0
S1,0,971,0.16734972677595628,5413.5,2
S1,0,972,0.16560958421423538,5264.2,3
S1,0,973,0.18921813637986434,5044.2,0
S1,0,974,0.18731454005934717,4874.0,0
S1,0,975,0.1996370235934664,4938.3,0
S1,0,976,0.19470404984423675,4598.0,0
S1,0,977,0.18575851393188855,4655.0,0
S1,0,978,0.1906701221769715,4854.0,0
S1,0,979,0.178752107925801,5427.0,2
S1,0,980,0.18126346015793252,5124.0,4
S1,0,981,0.16157670454545456,5239.0,4
S1,0,982,0.19040644452581473,4904.0,0
S1,0,983,0.19874065328610782,4574.0,0
S1,0,984,0.18090452261306533,5427.0,0
S1,0,985,0.18958979662185454,5209.0,0
S1,0,986,0.1556420233463035,5676.2,0
S1,0,987,0.12997181334168492,5928.0,0
S1,0,988,0.17398648648648649,5382.0,0
S1,0,989,0.16224188790560473,5016.0,3
S1,0,990,0.14912581419266369,5431.0,2
S1,0,991,0.15895953757225434,5118.0,2
S1,0,992,0.15920223932820154,5238.0,0
S1,0,993,0.19498069498069498,4667.0,0
S1,0,994,0.17824990997479295,5046.0,0
S1,0,995,0.13655462184873948,5359.0,1
S1,0,996,0.14607812003810733,5885.0,4
S1,0,997,0.10793871866295264,5431.0,0
S1,0,998,0.17421602787456447,5248.7,2
S1,0,999,0.14871116986120292,5579.0,0
S1,0,1000,0.1843774781919112,4576.0,0
S1,0,1001,0.1679771265189421,5183.0,2
S1,0,1002,0.15854472630173566,5625.0,8
S1,0,1003,0.1820633850303439,5489.0,8
S1,0,1004,0.18178264268960126,4723.0,6
S1,0,1005,0.22084463386284386,4589.0,0
S1,0,1006,0.176759410801964,5582.0,3
S1,0,1007,0.1989051094890511,4937.0,1
S1,0,1008,0.18076644974692696,5075.0,3
S1,0,1009,0.1868170602749383,5136.0,1
S1,0,1010,0.19250253292806485,5359.0,3
S1,0,1011,0.15804098645362974,5435.0,9
S1,0,1012,0.18877911079745943,5190.0,3
S1,0,1013,0.18363636363636363,5042.0,4
S1,0,1014,0.18884268884268884,5224.0,0
S1,0,1015,0.16300731869594146,5542.9,0
S1,0,1016,0.18670777663583418,5290.0,0
S1,0,1017,0.15898535191139693,5240.0,6
S1,0,1018,0.19526849417949682,4859.8,2
S1,0,1019,0.17857142857142858,5653.0,1
S1,0,1020,0.20049607275733775,4415.7,3
S1,0,1021,0.21050737675422815,4950.0,0
S1,0,1022,0.14204545454545456,6033.0,7
S1,0,1023,0.19026120606256047,5599.0,0
S1,0,1024,0.19762087490406754,4764.0,4
S1,0,1025,0.18103770063456515,4885.0,1
S1,0,1026,0.18227529855436833,5756.0,1
S1,0,1027,0.1837270341207349,4881.0,2
S1,0,1028,0.2002245508982036,4787.2,0
S1,0,1029,0.20872508461827755,4755.0,1
S1,0,1030,0.20542920029347028,4889.6,0
S1,0,1031,0.2082572159298502,4913.4,2
S1,0,1032,0.16734972677595628,5403.0,2
S1,0,1033,0.1847051198963059,5610.9,2
S1,0,1034,0.16815374056280027,5425.0,4
S1,0,1035,0.20961329960245753,4941.0,0
S1,0,1036,0.197613721103654,4871.0,2
S1,0,1037,0.18053645116918846,5283.3,1
S1,0,1038,0.19169890960253252,5118.0,0
S1,0,1039,0.20714285714285716,5017.0,0
S1,0,1040,0.20781527531083482,5022.0,0
S1,0,1041,0.1865671641791045,5353.0,2
S1,0,1042,0.20137693631669534,5202.0,0
S1,0,1043,0.20743145743145744,4941.0,1
S1,0,1044,0.18488745980707397,4571.2,3
S1,0,1045,0.17734346724574737,5108.0,5
S1,0,1046,0.20109689213893966,4898.2,0
S1,0,1047,0.1724770642201835,4962.0,0
S1,0,1048,0.17388218594748048,5138.0,0
S1,0,1049,0.16095890410958905,5432.0,4
S1,0,1050,0.13102119460500963,4890.2,4
S1,0,1051,0.11567285760834148,5780.0,0
S1,0,1052,0.1629802095459837,4755.0,2
S1,0,1053,0.1623119556611243,4704.0,4
S1,0,1054,0.15160987808690216,5990.0,5
S1,0,1055,0.16382699868938402,5616.0,2
S1,0,1056,0.18411552346570398,4987.0,0
S1,0,1057,0.15764889061891788,4820.0,6
S1,0,1058,0.17556966753828912,4921.1,2
S1,0,1059,0.16623085543518865,4966.0,3
S1,0,1060,0.17908827785817655,5065.0,2
S1,0,1061,0.17943409247757075,5383.0,7
S1,0,1062,0.19340974212034384,5021.0,0
S1,0,1063,0.17422192151556157,5494.0,5
S1,0,1064,0.15196232339089483,5949.1,4
S1,0,1065,0.15001595914458984,5808.0,0
S1,0,1066,0.18398268398268397,5066.0,1
S1,0,1067,0.16342027071640805,5610.0,3
S1,0,1068,0.18739352640545145,5317.0,0
S1,0,1069,0.18647166361974407,4972.0,3
S1,0,1070,0.16427822439706397,5264.0,1
S1,0,1071,0.1928116810183452,4874.0,3
S1,0,1072,0.1862673484295106,4983.3,0
S1,0,1073,0.17060810810810811,5483.7,5
S1,0,1074,0.197178002894356,4985.0,1
S1,0,1075,0.18282166264229044,5265.0,0
S1,0,1076,0.1740341106856944,5268.0,3
S1,0,1077,0.16991924629878868,5476.0,3
S1,0,1078,0.17266715650257164,4971.5,0
S1,0,1079,0.16275167785234898,5452.0,0
S1,0,1080,0.17018989609458976,5174.0,4
S1,0,1081,0.16846361185983827,5503.0,2
S1,0,1082,0.1755548194766479,5520.0,0
S1,0,1083,0.18197278911564627,5367.0,3
S1,0,1084,0.17994858611825193,4978.0,3
S1,0,1085,0.17010309278350516,5407.0,5
S1,0,1086,0.1836734693877551,5372.0,2
S1,0,1087,0.18246869409660108,5117.0,3
S1,0,1088,0.1906260930395243,5160.0,0
S1,0,1089,0.17918893429739075,5789.0,0
S1,0,1090,0.2031063321385902,4491.4,0
S1,0,1091,0.15189476980895708,5884.1,1
S1,0,1092,0.17229254571026723,5230.0,1
S1,0,1093,0.17883755588673622,4920.0,4
S1,0,1094,0.19709929341762736,4822.3,0
S1,0,1095,0.15911643579183826,5034.0,6
S1,0,1096,0.1866913123844732,4922.0,2
S1,0,1097,0.2316831683168317,4437.0,0
S1,0,1098,0.1639035418236624,4900.0,2
S1,0,1099,0.21206225680933852,4567.3,0
S1,0,1100,0.15707671957671956,5575.0,1
S1,0,1101,0.1134020618556701,5522.0,2
S1,0,1102,0.18194301407483693,5273.0,0
S1,0,1103,0.14265335235378032,5300.0,5
S1,0,1104,0.21912350597609562,4427.0,0
S1,0,1105,0.1897117840204305,4969.0,2
S1,0,1106,0.14584763212079616,5440.0,3
S1,0,1107,0.1602460343153124,5655.0,0
S1,0,1108,0.1678832116788321,5077.0,4
S1,0,1109,0.14928057553956833,5192.0,4
S1,0,1110,0.14869222500895737,5144.0,1
S1,0,1111,0.1801215277777778,4175.8,0
S1,0,1112,0.14979142965491088,4941.0,3
S1,0,1113,0.15519820493642483,4985.0,5
S1,0,1114,0.1417139046348783,5620.0,3
S1,0,1115,0.16709988860007427,4933.0,1
S1,0,1116,0.16810007818608289,4688.0,0
S1,0,1117,0.1621319418561312,4973.0,3
S1,0,1118,0.1814280140460398,4628.1,0
S1,0,1119,0.15202702702702703,5512.0,2
S1,0,1120,0.13199027440083363,5595.0,15
S1,0,1121,0.17794970986460348,4772.0,7
S1,0,1122,0.15985130111524162,5007.0,4
S1,0,1123,0.1694915254237288,4882.0,3
S1,0,1124,0.166854143232096,4921.0,2
S1,0,1125,0.16329428470003549,5171.0,1
S1,0,1126,0.16929588303193535,4760.0,0
S1,0,1127,0.16605166051660517,5057.3,7
S1,0,1128,0.16565656565656567,4557.2,2
S1,0,1129,0.13855213023900242,5361.0,1
S1,0,1130,0.14516721793458287,5099.0,3
S1,0,1131,0.145007342143906,5020.0,0
S1,0,1132,0.13837638376383765,5067.0,3
S1,0,1133,0.1520064856100527,4516.0,0
S1,0,1134,0.15935508061492312,4956.0,4
S1,0,1135,0.1291378683157512,5165.0,2
S1,0,1136,0.13157894736842105,5098.0,3
S1,0,1137,0.1494793416190796,5546.0,3
S1,0,1138,0.1022090339597758,5818.0,3
S1,0,1139,0.18047051240734774,5603.0,0
S1,0,1140,0.16044645971398674,5236.0,0
S1,0,1141,0.11916922029281579,5506.0,0
S1,0,1142,0.19322782480677217,4951.0,4
S1,0,1143,0.21673168617251842,4141.0,0
S1,0,1144,0.19148174659985684,5065.0,3
S1,0,1145,0.170196671709531,4875.0,2
S1,0,1146,0.2173105497771174,4776.0,0
S1,0,1147,0.16518424396442186,5808.0,1
S1,0,1148,0.17716535433070865,5155.0,3
S1,0,1149,0.18205892088712347,5464.0,0
S1,0,1150,0.1269130272489735,5080.0,5
S1,0,1151,0.1149025069637883,5371.0,0
S1,0,1152,0.11596638655462185,5632.0,3
S1,0,1153,0.09824198552223372,5505.4,0
S1,0,1154,0.17958412098298676,4870.0,2
S1,0,1155,0.1795142555438226,5174.0,0
S1,0,1156,0.19155030433225922,5048.0,0
S1,0,1157,0.13994471319972357,5525.0,7
S1,0,1158,0.14534883720930233,5450.0,4
S1,0,1159,0.1601489757914339,4982.0,3
S1,0,1160,0.1931407942238267,4972.0,0
S1,0,1161,0.19516728624535315,4822.0,0
S1,0,1162,0.19498607242339833,5181.0,0
S1,0,1163,0.19118153634171547,5228.0,0
S1,0,1164,0.16819571865443425,5378.0,0
S1,0,1165,0.1883308714918759,4927.2,0
S1,0,1166,0.20794652803564798,4809.0,0
S1,0,1167,0.18633540372670807,5253.0,0
S1,0,1168,0.20873228648027575,4674.0,0
S1,0,1169,0.19800332778702162,5397.0,0
S1,0,1170,0.1808066759388039,5249.0,1
S1,0,1171,0.1565726083964212,5494.0,6
S1,0,1172,0.18330308529945555,5032.0,2
S1,0,1173,0.19631410256410256,4589.0,6
S1,0,1174,0.18243243243243243,5397.0,2
S1,0,1175,0.1963400686237133,4753.0,3
S1,0,1176,0.1943145016192875,5065.0,3
S1,0,1177,0.1600943714189417,5556.0,5
S1,0,1178,0.16091572660915726,5565.0,2
S1,0,1179,0.20094134685010862,4986.0,1
S1,0,1180,0.20014169323414807,5078.0,0
S1,0,1181,0.2130003672420125,4865.6,0
S1,0,1182,0.18544935805991442,5190.0,5
S1,0,1183,0.17259414225941422,5238.0,0
S1,0,1184,0.17493271818531334,4829.0,4
S1,0,1185,0.1741630030436253,5376.0,0
S1,0,1186,0.18382352941176472,5032.0,5
S1,0,1187,0.1998572448251249,5031.0,0
S1,0,1188,0.17023346303501946,5640.0,0
S1,0,1189,0.19955654101995565,4884.0,1
